name,method,quality
bing_carpet_128,1,1
bing_carpet_129,1,1
bing_carpet_13,0,0
bing_carpet_130,4,1
bing_carpet_131,1,0.5
bing_carpet_132,3,1
bing_carpet_133,1,1
bing_carpet_134,1,1
bing_carpet_135,1,1
bing_carpet_136,3,1
bing_carpet_137,1,1
bing_carpet_138,1,1
bing_carpet_139,1,1
bing_carpet_14,3,0.5
bing_carpet_140,1,1
bing_carpet_141,3,0.5
bing_carpet_15,2,0.5
bing_carpet_150,1,0.5
bing_carpet_157,1,0.5
bing_carpet_158,1,1
bing_carpet_159,1,1
bing_carpet_16,1,0.5
bing_carpet_160,3,1
bing_carpet_161,3,1
bing_carpet_162,3,1
bing_carpet_163,3,1
bing_carpet_164,1,1
bing_carpet_165,1,1
bing_carpet_166,1,1
bing_carpet_167,1,1
bing_carpet_168,1,1
bing_carpet_169,1,0.5
bing_carpet_17,1,1
bing_carpet_170,1,1
bing_carpet_171,1,1
bing_carpet_172,1,1
bing_carpet_173,1,1
bing_carpet_174,1,1
bing_carpet_175,1,1
bing_carpet_176,1,1
bing_carpet_177,1,1
bing_carpet_178,1,1
bing_carpet_179,1,1
bing_carpet_18,1,0.5
bing_carpet_180,1,1
bing_carpet_181,1,1
bing_carpet_182,1,1
bing_carpet_183,1,0.5
bing_carpet_184,2,0.5
bing_carpet_185,1,0.5
bing_carpet_186,1,0.5
bing_carpet_187,1,1
bing_carpet_188,1,1
bing_carpet_189,1,1
bing_carpet_19,1,1
bing_carpet_190,1,1
bing_carpet_191,1,1
bing_carpet_192,1,1
bing_carpet_193,1,0
bing_carpet_2,1,1
bing_carpet_20,1,0.5
bing_carpet_203,1,1
bing_carpet_21,1,1
bing_carpet_210,1,0.5
bing_carpet_211,1,1
bing_carpet_212,3,1
bing_carpet_213,3,1
bing_carpet_214,1,1
bing_carpet_215,3,1
bing_carpet_216,3,1
bing_carpet_217,1,1
bing_carpet_218,1,0.5
bing_carpet_219,3,1
bing_carpet_22,2,1
bing_carpet_220,2,1
bing_carpet_221,1,1
bing_carpet_222,1,1
bing_carpet_223,1,1
bing_carpet_224,1,1
bing_carpet_225,1,1
bing_carpet_226,1,1
bing_carpet_227,1,1
bing_carpet_228,1,0.5
bing_carpet_229,1,1
bing_carpet_23,1,1
bing_carpet_230,1,1
bing_carpet_231,1,1
bing_carpet_232,0,0
bing_carpet_233,1,1
bing_carpet_234,1,1
bing_carpet_235,1,1
bing_carpet_236,1,1
bing_carpet_237,1,1
bing_carpet_238,1,1
bing_carpet_239,1,1
bing_carpet_24,1,1
bing_carpet_240,1,1
bing_carpet_241,1,1
bing_carpet_242,1,1
bing_carpet_243,1,1
bing_carpet_244,1,1
bing_carpet_245,1,1
bing_carpet_25,1,1
bing_carpet_252,1,0.5
bing_carpet_258,1,1
bing_carpet_259,1,1
bing_carpet_26,2,0.5
bing_carpet_260,1,1
bing_carpet_261,1,1
bing_carpet_263,1,1
bing_carpet_264,1,1
bing_carpet_265,1,1
bing_carpet_266,3,1
bing_carpet_267,1,1
bing_carpet_268,1,1
bing_carpet_269,1,0.5
bing_carpet_27,1,1
bing_carpet_270,1,0.5
bing_carpet_271,1,1
bing_carpet_272,1,1
bing_carpet_274,1,1
bing_carpet_275,1,1
bing_carpet_276,1,1
bing_carpet_277,1,1
bing_carpet_278,1,1
bing_carpet_279,1,1
bing_carpet_28,1,1
bing_carpet_280,1,0.5
bing_carpet_281,1,1
bing_carpet_282,3,0.5
bing_carpet_283,1,1
bing_carpet_284,1,1
bing_carpet_285,2,1
bing_carpet_286,1,1
bing_carpet_287,1,1
bing_carpet_288,1,1
bing_carpet_289,1,1
bing_carpet_29,2,1
bing_carpet_290,1,1
bing_carpet_293,1,1
bing_carpet_298,1,0.5
bing_carpet_299,1,1
bing_carpet_3,1,1
bing_carpet_30,1,1
bing_carpet_300,1,1
bing_carpet_301,1,1
bing_carpet_302,1,1
bing_carpet_303,1,1
bing_carpet_304,1,1
bing_carpet_305,1,1
bing_carpet_306,1,1
bing_carpet_307,1,1
bing_carpet_308,1,1
bing_carpet_309,1,1
bing_carpet_310,0,0
bing_carpet_311,1,0.5
bing_carpet_312,1,0.5
bing_carpet_313,1,1
bing_carpet_314,1,1
bing_carpet_315,1,1
bing_carpet_316,1,1
bing_carpet_317,1,1
bing_carpet_318,0,0
bing_carpet_319,1,1
bing_carpet_32,2,0.5
bing_carpet_320,1,1
bing_carpet_321,1,1
bing_carpet_322,2,1
bing_carpet_323,1,1
bing_carpet_324,1,1
bing_carpet_325,4,1
bing_carpet_326,3,0.5
bing_carpet_327,1,1
bing_carpet_328,0,0
bing_carpet_329,3,1
bing_carpet_33,3,1
bing_carpet_330,3,1
bing_carpet_331,2,1
bing_carpet_332,2,1
bing_carpet_333,2,0.5
bing_carpet_334,1,0.5
bing_carpet_335,2,0.5
bing_carpet_336,2,0.5
bing_carpet_337,3,0.5
bing_carpet_338,1,1
bing_carpet_339,1,1
bing_carpet_34,1,1
bing_carpet_340,1,1
bing_carpet_341,1,1
bing_carpet_342,4,1
bing_carpet_35,1,1
bing_carpet_351,1,1
bing_carpet_352,1,1
bing_carpet_353,3,1
bing_carpet_354,3,1
bing_carpet_355,3,1
bing_carpet_356,2,1
bing_carpet_358,1,1
bing_carpet_359,3,1
bing_carpet_36,1,1
bing_carpet_360,1,1
bing_carpet_361,1,1
bing_carpet_362,1,1
bing_carpet_363,1,1
bing_carpet_364,1,1
bing_carpet_365,1,0.5
bing_carpet_366,0,0
bing_carpet_367,2,1
bing_carpet_368,0,0
bing_carpet_369,2,1
bing_carpet_37,0,0
bing_carpet_370,1,1
bing_carpet_371,0,0
bing_carpet_372,1,0.5
bing_carpet_373,1,0.5
bing_carpet_374,3,1
bing_carpet_375,1,1
bing_carpet_377,1,1
bing_carpet_378,1,1
bing_carpet_379,1,1
bing_carpet_38,1,1
bing_carpet_380,0,0
bing_carpet_381,1,1
bing_carpet_383,1,0.5
bing_carpet_384,1,1
bing_carpet_385,1,1
bing_carpet_386,1,1
bing_carpet_387,1,1
bing_carpet_388,1,0.5
bing_carpet_389,1,1
bing_carpet_39,3,0.5
bing_carpet_390,1,1
bing_carpet_40,1,1
bing_carpet_400,2,0.5
bing_carpet_403,1,1
bing_carpet_404,3,1
bing_carpet_405,1,1
bing_carpet_406,0,0
bing_carpet_407,1,1
bing_carpet_408,0,0
bing_carpet_409,1,0.5
bing_carpet_41,1,0.5
bing_carpet_410,4,1
bing_carpet_412,1,0.5
bing_carpet_413,3,1
bing_carpet_414,1,0.5
bing_carpet_415,2,0.5
bing_carpet_416,1,0.5
bing_carpet_417,1,1
bing_carpet_418,2,1
bing_carpet_419,2,1
bing_carpet_42,1,1
bing_carpet_420,1,1
bing_carpet_421,1,1
bing_carpet_422,1,0.5
bing_carpet_423,1,1
bing_carpet_424,3,1
bing_carpet_425,1,0.5
bing_carpet_426,1,1
bing_carpet_427,0,0
bing_carpet_428,1,1
bing_carpet_429,1,0.5
bing_carpet_43,0,0
bing_carpet_430,1,0.5
bing_carpet_431,1,0.5
bing_carpet_432,3,1
bing_carpet_433,1,1
bing_carpet_434,1,1
bing_carpet_435,2,1
bing_carpet_437,2,0.5
bing_carpet_438,1,0.5
bing_carpet_439,2,1
bing_carpet_44,1,1
bing_carpet_440,0,0
bing_carpet_441,1,0.5
bing_carpet_442,3,1
bing_carpet_443,1,1
bing_carpet_444,1,1
bing_carpet_445,3,0.5
bing_carpet_446,1,1
bing_carpet_447,0,0
bing_carpet_448,1,1
bing_carpet_449,1,1
bing_carpet_45,1,1
bing_carpet_450,1,1
bing_carpet_451,1,1
bing_carpet_452,1,1
bing_carpet_453,3,1
bing_carpet_454,0,0
bing_carpet_455,2,1
bing_carpet_456,1,1
bing_carpet_457,3,1
bing_carpet_458,1,0.5
bing_carpet_459,1,1
bing_carpet_46,1,0.5
bing_carpet_460,2,0.5
bing_carpet_462,1,1
bing_carpet_463,1,1
bing_carpet_464,1,1
bing_carpet_465,0,0
bing_carpet_466,0,0
bing_carpet_467,1,0.5
bing_carpet_468,1,1
bing_carpet_469,1,1
bing_carpet_47,1,1
bing_carpet_470,1,1
bing_carpet_471,1,1
bing_carpet_472,1,1
bing_carpet_473,1,1
bing_carpet_48,1,1
bing_carpet_480,1,1
bing_carpet_481,3,1
bing_carpet_482,3,1
bing_carpet_483,0,0
bing_carpet_484,1,1
bing_carpet_485,1,1
bing_carpet_486,3,0.5
bing_carpet_487,1,1
bing_carpet_488,3,1
bing_carpet_489,1,1
bing_carpet_49,1,1
bing_carpet_490,0,0
bing_carpet_491,1,1
bing_carpet_492,1,1
bing_carpet_493,3,1
bing_carpet_494,1,1
bing_carpet_496,1,1
bing_carpet_497,1,0.5
bing_carpet_498,1,1
bing_carpet_499,1,1
bing_carpet_5,1,1
bing_carpet_50,1,0.5
bing_carpet_500,0,0
bing_carpet_502,3,1
bing_carpet_503,0,0
bing_carpet_504,3,1
bing_carpet_505,1,1
bing_carpet_506,3,1
bing_carpet_508,1,1
bing_carpet_509,1,1
bing_carpet_51,1,0.5
bing_carpet_510,1,0.5
bing_carpet_511,1,0.5
bing_carpet_512,1,0.5
bing_carpet_513,1,1
bing_carpet_514,1,1
bing_carpet_515,1,1
bing_carpet_516,0,0
bing_carpet_517,1,1
bing_carpet_518,1,1
bing_carpet_519,1,1
bing_carpet_52,1,0.5
bing_carpet_524,3,1
bing_carpet_525,3,1
bing_carpet_526,1,1
bing_carpet_527,1,1
bing_carpet_528,1,1
bing_carpet_529,3,0.5
bing_carpet_53,1,0.5
bing_carpet_530,1,1
bing_carpet_531,0,0
bing_carpet_532,0,0
bing_carpet_534,3,1
bing_carpet_535,2,0.5
bing_carpet_536,1,1
bing_carpet_537,4,1
bing_carpet_538,1,0.5
bing_carpet_539,1,1
bing_carpet_540,3,1
bing_carpet_541,1,1
bing_carpet_542,3,1
bing_carpet_543,0,0
bing_carpet_544,1,1
bing_carpet_545,1,1
bing_carpet_546,1,0.5
bing_carpet_547,1,1
bing_carpet_548,1,1
bing_carpet_549,1,1
bing_carpet_55,1,0.5
bing_carpet_550,1,1
bing_carpet_551,1,0.5
bing_carpet_552,0,0
bing_carpet_553,3,1
bing_carpet_554,1,1
bing_carpet_555,1,1
bing_carpet_556,1,1
bing_carpet_557,1,1
bing_carpet_558,0,0
bing_carpet_559,1,1
bing_carpet_56,1,1
bing_carpet_560,1,1
bing_carpet_561,0,0
bing_carpet_566,1,0.5
bing_carpet_567,1,1
bing_carpet_568,2,1
bing_carpet_569,1,1
bing_carpet_57,1,1
bing_carpet_570,1,1
bing_carpet_571,1,0.5
bing_carpet_572,0,0
bing_carpet_573,1,1
bing_carpet_574,1,1
bing_carpet_575,1,1
bing_carpet_576,0,0
bing_carpet_577,1,1
bing_carpet_578,1,1
bing_carpet_58,1,1
bing_carpet_580,1,1
bing_carpet_582,1,1
bing_carpet_583,1,1
bing_carpet_584,1,0.5
bing_carpet_585,1,0.5
bing_carpet_587,1,1
bing_carpet_588,1,1
bing_carpet_589,1,1
bing_carpet_590,1,1
bing_carpet_591,1,1
bing_carpet_592,1,1
bing_carpet_593,0,0
bing_carpet_594,2,0.5
bing_carpet_595,3,1
bing_carpet_596,2,0.5
bing_carpet_597,1,0.5
bing_carpet_598,1,1
bing_carpet_6,0,0
bing_carpet_60,1,0.5
bing_carpet_601,0,0
bing_carpet_603,0,0
bing_carpet_604,1,0.5
bing_carpet_605,1,1
bing_carpet_606,1,1
bing_carpet_607,1,1
bing_carpet_609,1,0.5
bing_carpet_61,1,1
bing_carpet_610,0,0
bing_carpet_612,1,1
bing_carpet_613,0,0
bing_carpet_614,4,0.5
bing_carpet_615,2,1
bing_carpet_616,1,1
bing_carpet_617,1,1
bing_carpet_618,1,1
bing_carpet_619,1,0.5
bing_carpet_62,1,0.5
bing_carpet_620,1,1
bing_carpet_621,1,1
bing_carpet_622,1,1
bing_carpet_624,1,1
bing_carpet_626,1,1
bing_carpet_628,1,1
bing_carpet_629,0,0
bing_carpet_63,1,1
bing_carpet_632,1,1
bing_carpet_634,1,0.5
bing_carpet_635,1,1
bing_carpet_637,1,1
bing_carpet_639,1,0.5
bing_carpet_64,1,1
bing_carpet_640,1,0.5
bing_carpet_641,1,0.5
bing_carpet_642,0,0
bing_carpet_643,1,1
bing_carpet_644,1,1
bing_carpet_645,3,1
bing_carpet_647,4,1
bing_carpet_648,2,0.5
bing_carpet_649,0,0
bing_carpet_65,1,1
bing_carpet_650,1,1
bing_carpet_651,0,0
bing_carpet_653,1,0.5
bing_carpet_654,1,1
bing_carpet_655,1,1
bing_carpet_656,1,1
bing_carpet_657,1,1
bing_carpet_658,1,1
bing_carpet_659,1,1
bing_carpet_66,1,1
bing_carpet_660,1,1
bing_carpet_661,0,0
bing_carpet_662,0,0
bing_carpet_664,1,1
bing_carpet_665,0,0
bing_carpet_666,1,1
bing_carpet_667,1,0.5
bing_carpet_668,0,0
bing_carpet_669,1,1
bing_carpet_67,1,1
bing_carpet_670,0,0
bing_carpet_671,1,0.5
bing_carpet_672,1,1
bing_carpet_673,1,0.5
bing_carpet_674,2,0.5
bing_carpet_675,1,1
bing_carpet_676,1,1
bing_carpet_677,1,0.5
bing_carpet_68,1,0.5
bing_carpet_681,1,1
bing_carpet_682,0,0
bing_carpet_683,0,0
bing_carpet_684,1,0.5
bing_carpet_685,1,1
bing_carpet_686,1,1
bing_carpet_687,1,0.5
bing_carpet_688,1,0.5
bing_carpet_689,1,1
bing_carpet_69,1,1
bing_carpet_690,1,1
bing_carpet_691,1,1
bing_carpet_692,1,0.5
bing_carpet_693,1,1
bing_carpet_694,1,1
bing_carpet_695,4,1
bing_carpet_696,1,1
bing_carpet_698,1,0.5
bing_carpet_699,1,0.5
bing_carpet_70,1,1
bing_carpet_700,1,1
bing_carpet_701,0,0
bing_carpet_702,1,1
bing_carpet_703,0,0
bing_carpet_704,0,0
bing_carpet_705,1,1
bing_carpet_706,0,0
bing_carpet_707,2,0.5
bing_carpet_708,1,1
bing_carpet_709,1,1
bing_carpet_71,1,0.5
bing_carpet_710,1,0.5
bing_carpet_711,1,1
bing_carpet_712,1,1
bing_carpet_713,1,1
bing_carpet_714,1,0.5
bing_carpet_716,1,1
bing_carpet_717,1,1
bing_carpet_718,1,1
bing_carpet_72,1,0.5
bing_carpet_721,0,0
bing_carpet_722,0,0
bing_carpet_723,1,1
bing_carpet_724,0,0
bing_carpet_728,1,1
bing_carpet_729,0,0
bing_carpet_73,1,0.5
bing_carpet_731,0,0
bing_carpet_734,0,0
bing_carpet_736,1,1
bing_carpet_737,1,1
bing_carpet_739,2,0.5
bing_carpet_740,0,0
bing_carpet_741,3,0.5
bing_carpet_743,1,1
bing_carpet_744,1,1
bing_carpet_745,0,0
bing_carpet_747,1,1
bing_carpet_748,1,1
bing_carpet_749,2,0.5
bing_carpet_754,1,1
bing_carpet_755,1,1
bing_carpet_756,1,1
bing_carpet_758,2,0.5
bing_carpet_759,0,0
bing_carpet_76,1,0.5
bing_carpet_760,3,0.5
bing_carpet_761,0,0
bing_carpet_762,1,1
bing_carpet_765,0,0
bing_carpet_769,1,1
bing_carpet_77,1,1
bing_carpet_771,1,1
bing_carpet_773,1,1
bing_carpet_776,0,0
bing_carpet_778,1,1
bing_carpet_78,2,1
bing_carpet_780,1,0.5
bing_carpet_781,1,1
bing_carpet_782,0,0
bing_carpet_783,0,0
bing_carpet_784,0,0
bing_carpet_785,1,0.5
bing_carpet_789,1,1
bing_carpet_79,1,1
bing_carpet_793,1,1
bing_carpet_794,1,0.5
bing_carpet_795,1,1
bing_carpet_798,2,0.5
bing_carpet_80,0,0
bing_carpet_805,1,0.5
bing_carpet_81,1,1
bing_carpet_813,1,1
bing_carpet_82,1,1
bing_carpet_820,1,1
bing_carpet_84,1,0.5
bing_carpet_90,3,0.5
bing_chips_1,1,0.5
bing_chips_100,1,0.5
bing_chips_101,1,0.5
bing_chips_102,1,1
bing_chips_104,1,0.5
bing_chips_105,0,0
bing_chips_106,1,0.5
bing_chips_108,0,0
bing_chips_109,1,0.5
bing_chips_11,1,0.5
bing_chips_111,0,0
bing_chips_112,1,0.5
bing_chips_113,1,0.5
bing_chips_114,1,0
bing_chips_117,1,0.5
bing_chips_119,1,1
bing_chips_12,1,0.5
bing_chips_120,1,1
bing_chips_121,1,1
bing_chips_122,1,1
bing_chips_123,1,1
bing_chips_124,1,1
bing_chips_125,1,0.5
bing_chips_126,1,1
bing_chips_127,1,0.5
bing_chips_129,1,1
bing_chips_13,1,1
bing_chips_130,1,0
bing_chips_131,0,0
bing_chips_132,0,0
bing_chips_133,1,0.5
bing_chips_134,0,0
bing_chips_135,2,1
bing_chips_137,1,0
bing_chips_138,2,1
bing_chips_139,1,0.5
bing_chips_14,1,0.5
bing_chips_140,2,0.5
bing_chips_141,1,0.5
bing_chips_143,3,1
bing_chips_146,0,0
bing_chips_147,1,0.5
bing_chips_149,1,0.5
bing_chips_150,1,0.5
bing_chips_151,1,1
bing_chips_152,1,1
bing_chips_153,1,1
bing_chips_154,1,0.5
bing_chips_155,0,0
bing_chips_156,1,1
bing_chips_157,0,0
bing_chips_159,1,1
bing_chips_16,0,0
bing_chips_160,1,0.5
bing_chips_161,0,0
bing_chips_162,1,0.5
bing_chips_163,1,1
bing_chips_164,1,0.5
bing_chips_165,1,1
bing_chips_166,1,0.5
bing_chips_167,0,0
bing_chips_168,0,0
bing_chips_17,1,1
bing_chips_170,1,0.5
bing_chips_173,1,0.5
bing_chips_174,1,0.5
bing_chips_176,1,0.5
bing_chips_179,0,0
bing_chips_18,1,0.5
bing_chips_182,1,0.5
bing_chips_183,1,0.5
bing_chips_184,1,1
bing_chips_187,0,0
bing_chips_189,0,0
bing_chips_19,1,0.5
bing_chips_190,1,1
bing_chips_192,1,1
bing_chips_193,1,1
bing_chips_194,2,0.5
bing_chips_197,1,0.5
bing_chips_199,1,0.5
bing_chips_2,1,1
bing_chips_20,1,1
bing_chips_201,1,0.5
bing_chips_202,1,0.5
bing_chips_203,0,0
bing_chips_204,1,1
bing_chips_205,1,1
bing_chips_206,2,1
bing_chips_21,1,1
bing_chips_212,1,0.5
bing_chips_216,1,0.5
bing_chips_218,3,0.5
bing_chips_219,0,0
bing_chips_22,1,1
bing_chips_222,1,1
bing_chips_223,1,1
bing_chips_224,0,0
bing_chips_226,1,1
bing_chips_228,2,0.5
bing_chips_23,1,1
bing_chips_230,1,1
bing_chips_231,0,0
bing_chips_232,1,0.5
bing_chips_236,0,0
bing_chips_237,1,0.5
bing_chips_238,1,0.5
bing_chips_24,1,0.5
bing_chips_240,1,1
bing_chips_242,1,0.5
bing_chips_243,2,0.5
bing_chips_246,1,1
bing_chips_247,1,0.5
bing_chips_248,0,0
bing_chips_249,0,0
bing_chips_25,1,1
bing_chips_250,1,0.5
bing_chips_251,3,1
bing_chips_252,1,0.5
bing_chips_253,1,1
bing_chips_255,1,1
bing_chips_256,1,0.5
bing_chips_258,1,1
bing_chips_259,2,0.5
bing_chips_26,0,0
bing_chips_260,1,0.5
bing_chips_261,2,0.5
bing_chips_267,0,0
bing_chips_271,0,0
bing_chips_272,0,0
bing_chips_274,2,0.5
bing_chips_275,2,0.5
bing_chips_276,1,0.5
bing_chips_277,1,1
bing_chips_278,0,0
bing_chips_281,1,1
bing_chips_283,3,1
bing_chips_284,1,0.5
bing_chips_285,1,0.5
bing_chips_286,0,0
bing_chips_287,1,1
bing_chips_289,1,0.5
bing_chips_290,1,1
bing_chips_293,1,0.5
bing_chips_294,2,0.5
bing_chips_298,1,1
bing_chips_3,3,1
bing_chips_30,1,1
bing_chips_304,1,1
bing_chips_307,1,0
bing_chips_308,1,1
bing_chips_310,1,1
bing_chips_312,1,0.5
bing_chips_313,1,0.5
bing_chips_315,0,0
bing_chips_316,1,0.5
bing_chips_32,1,0.5
bing_chips_320,1,0.5
bing_chips_322,0,0
bing_chips_323,1,0.5
bing_chips_327,0,0
bing_chips_328,1,1
bing_chips_330,1,0.5
bing_chips_331,0,0
bing_chips_332,1,0.5
bing_chips_333,1,0.5
bing_chips_334,1,0.5
bing_chips_336,1,1
bing_chips_341,1,0.5
bing_chips_342,0,0
bing_chips_343,1,0.5
bing_chips_344,1,0.5
bing_chips_345,1,0.5
bing_chips_353,1,0.5
bing_chips_358,1,0.5
bing_chips_359,1,0.5
bing_chips_36,0,0
bing_chips_360,1,0.5
bing_chips_362,1,0.5
bing_chips_363,1,0.5
bing_chips_365,0,0
bing_chips_366,1,0.5
bing_chips_367,0,0
bing_chips_368,0,0
bing_chips_375,1,0.5
bing_chips_38,1,0.5
bing_chips_385,1,0.5
bing_chips_386,0,0
bing_chips_387,3,1
bing_chips_389,1,1
bing_chips_39,1,0.5
bing_chips_390,3,0.5
bing_chips_394,2,0.5
bing_chips_395,1,0.5
bing_chips_396,0,0
bing_chips_398,0,0
bing_chips_4,1,0.5
bing_chips_40,0,0
bing_chips_400,0,0
bing_chips_401,1,1
bing_chips_402,0,0
bing_chips_405,1,0.5
bing_chips_406,1,0.5
bing_chips_408,1,0.5
bing_chips_409,1,1
bing_chips_41,1,0.5
bing_chips_410,1,0.5
bing_chips_411,1,0.5
bing_chips_412,0,0
bing_chips_415,3,1
bing_chips_417,1,1
bing_chips_419,0,0
bing_chips_42,0,0
bing_chips_420,2,0.5
bing_chips_421,1,0.5
bing_chips_422,1,1
bing_chips_423,1,1
bing_chips_424,3,0.5
bing_chips_425,2,0.5
bing_chips_427,0,0
bing_chips_428,1,0.5
bing_chips_43,0,0
bing_chips_430,1,0.5
bing_chips_431,2,0.5
bing_chips_432,0,0
bing_chips_433,1,0.5
bing_chips_434,0,0
bing_chips_435,1,1
bing_chips_436,0,0
bing_chips_437,1,0.5
bing_chips_438,1,0.5
bing_chips_439,2,1
bing_chips_44,2,0.5
bing_chips_441,0,0
bing_chips_442,1,1
bing_chips_443,1,0.5
bing_chips_444,0,0
bing_chips_445,2,0.5
bing_chips_446,0,0
bing_chips_448,0,0
bing_chips_449,0,0
bing_chips_45,1,0.5
bing_chips_450,1,0.5
bing_chips_451,1,0.5
bing_chips_452,1,0.5
bing_chips_453,1,0.5
bing_chips_455,1,0.5
bing_chips_456,2,0.5
bing_chips_457,1,0.5
bing_chips_458,1,0.5
bing_chips_459,1,1
bing_chips_460,1,0.5
bing_chips_462,1,1
bing_chips_463,1,1
bing_chips_464,1,1
bing_chips_465,1,0.5
bing_chips_466,1,1
bing_chips_467,1,1
bing_chips_468,1,0.5
bing_chips_469,1,0.5
bing_chips_47,1,0.5
bing_chips_470,1,0.5
bing_chips_471,1,0.5
bing_chips_472,1,0.5
bing_chips_473,1,1
bing_chips_474,1,1
bing_chips_475,1,0.5
bing_chips_476,1,0.5
bing_chips_477,3,1
bing_chips_478,1,0.5
bing_chips_479,2,1
bing_chips_480,0,0
bing_chips_481,1,0.5
bing_chips_482,1,1
bing_chips_483,1,1
bing_chips_484,1,0.5
bing_chips_485,1,0.5
bing_chips_486,1,0.5
bing_chips_488,1,0.5
bing_chips_49,1,0.5
bing_chips_490,0,0
bing_chips_491,1,1
bing_chips_5,1,1
bing_chips_50,1,1
bing_chips_52,1,0.5
bing_chips_54,1,1
bing_chips_56,1,1
bing_chips_57,0,0
bing_chips_58,0,0
bing_chips_59,1,0.5
bing_chips_6,1,0.5
bing_chips_60,1,1
bing_chips_63,0,0
bing_chips_64,1,1
bing_chips_66,1,0.5
bing_chips_72,0,0
bing_chips_73,0,0
bing_chips_74,0,0
bing_chips_76,0,0
bing_chips_78,1,0.5
bing_chips_81,0,0
bing_chips_84,0,0
bing_chips_86,1,0.5
bing_chips_88,0,0
bing_chips_90,1,1
bing_chips_91,1,0.5
bing_chips_92,1,0.5
bing_chips_93,1,1
bing_chips_98,0,0
bing_chips_99,0,0
bing_cliff_1,0,0
bing_cliff_10,1,0.5
bing_cliff_100,2,0.5
bing_cliff_102,1,0.5
bing_cliff_103,1,0.5
bing_cliff_104,1,0.5
bing_cliff_106,0,0
bing_cliff_109,1,0.5
bing_cliff_11,0,0
bing_cliff_110,0,0
bing_cliff_111,0,0
bing_cliff_112,0,0
bing_cliff_113,0,0
bing_cliff_114,1,0.5
bing_cliff_115,1,0.5
bing_cliff_116,2,0.5
bing_cliff_117,0,0
bing_cliff_118,0,0
bing_cliff_119,2,0.5
bing_cliff_120,3,1
bing_cliff_121,0,0
bing_cliff_122,1,0.5
bing_cliff_124,1,0.5
bing_cliff_125,1,0.5
bing_cliff_127,1,0.5
bing_cliff_128,0,0
bing_cliff_130,1,1
bing_cliff_131,1,0.5
bing_cliff_132,0,0
bing_cliff_134,1,0.5
bing_cliff_135,2,0.5
bing_cliff_136,0,0
bing_cliff_138,1,0.5
bing_cliff_139,1,0.5
bing_cliff_14,1,0.5
bing_cliff_140,2,0.5
bing_cliff_141,1,1
bing_cliff_142,1,0.5
bing_cliff_144,3,1
bing_cliff_145,1,1
bing_cliff_146,0,0
bing_cliff_147,2,0.5
bing_cliff_148,1,0.5
bing_cliff_15,1,0.5
bing_cliff_150,1,0.5
bing_cliff_152,2,0.5
bing_cliff_153,1,0.5
bing_cliff_154,1,0.5
bing_cliff_156,2,0.5
bing_cliff_157,1,0.5
bing_cliff_159,2,0.5
bing_cliff_16,1,0.5
bing_cliff_160,1,0.5
bing_cliff_162,1,0.5
bing_cliff_163,2,0.5
bing_cliff_164,4,1
bing_cliff_166,2,1
bing_cliff_167,1,1
bing_cliff_168,1,1
bing_cliff_17,1,0.5
bing_cliff_170,1,0.5
bing_cliff_171,0,0
bing_cliff_172,1,0.5
bing_cliff_173,1,0.5
bing_cliff_174,1,1
bing_cliff_175,1,0.5
bing_cliff_177,1,0.5
bing_cliff_178,0,0
bing_cliff_179,1,0.5
bing_cliff_18,2,0.5
bing_cliff_180,1,0.5
bing_cliff_182,1,0.5
bing_cliff_185,3,1
bing_cliff_186,1,0.5
bing_cliff_187,1,0.5
bing_cliff_188,1,0.5
bing_cliff_19,0,0
bing_cliff_191,1,0.5
bing_cliff_192,0,0
bing_cliff_194,1,0.5
bing_cliff_195,1,0.5
bing_cliff_196,1,0.5
bing_cliff_198,1,0.5
bing_cliff_2,1,0.5
bing_cliff_20,1,0.5
bing_cliff_201,2,0.5
bing_cliff_202,0,0
bing_cliff_203,0,0
bing_cliff_204,2,0.5
bing_cliff_205,0,0
bing_cliff_207,1,0.5
bing_cliff_208,0,0
bing_cliff_209,0,0
bing_cliff_21,1,0.5
bing_cliff_212,1,0.5
bing_cliff_213,1,0.5
bing_cliff_214,3,0.5
bing_cliff_215,1,0.5
bing_cliff_216,1,0.5
bing_cliff_218,2,0.5
bing_cliff_22,1,1
bing_cliff_220,1,0.5
bing_cliff_222,2,0.5
bing_cliff_223,1,0.5
bing_cliff_224,4,1
bing_cliff_225,0,0
bing_cliff_226,3,1
bing_cliff_228,1,0.5
bing_cliff_229,2,0.5
bing_cliff_230,2,0.5
bing_cliff_232,2,0.5
bing_cliff_234,2,0.5
bing_cliff_235,1,0.5
bing_cliff_236,0,0
bing_cliff_239,2,0.5
bing_cliff_24,1,0.5
bing_cliff_241,2,0.5
bing_cliff_242,4,1
bing_cliff_243,1,0.5
bing_cliff_246,1,0.5
bing_cliff_247,1,0.5
bing_cliff_249,2,1
bing_cliff_25,1,0.5
bing_cliff_252,3,1
bing_cliff_254,1,0.5
bing_cliff_255,1,1
bing_cliff_256,0,0
bing_cliff_257,1,0.5
bing_cliff_258,2,0.5
bing_cliff_259,2,0.5
bing_cliff_26,1,0.5
bing_cliff_262,2,1
bing_cliff_263,1,0.5
bing_cliff_264,1,0.5
bing_cliff_266,0,0
bing_cliff_267,0,0
bing_cliff_268,0,0
bing_cliff_269,1,0.5
bing_cliff_27,1,0.5
bing_cliff_271,2,0.5
